round,context_music,context_sports,context_tech,action_taken,reward,true_prob_music,true_prob_sports,true_prob_tech,observed_true_prob,optimal_action,phase
186,0.2956648299203332,0.027874374824589314,0.6764607952550775,0,0,0.49712441066870716,0.2449330076261797,0.25794258170511314,0.49712441066870716,0,music
187,0.430399339772856,0.34002269499424836,0.22957796523289556,1,0,0.6882146448875924,0.1341840021899176,0.17760135292248996,0.1341840021899176,0,music
188,0.0936577667788093,0.5805219294799991,0.3258203037411914,1,0,0.603673651897275,0.14704819411679437,0.2492781539859307,0.14704819411679437,0,music
189,0.1544140371622816,0.41105793702004934,0.43452802581766903,0,1,0.5723521007211886,0.17347067919559603,0.2541772200832154,0.5723521007211886,0,music
190,0.6145965959090064,0.250201015020843,0.13520238907015045,2,0,0.7419157715405392,0.11755975160541866,0.14052447685404196,0.14052447685404196,0,music
191,0.076723208883595,0.5223524033136422,0.4009243878027627,0,1,0.57268666405725,0.16294919507249994,0.2643641408702499,0.57268666405725,0,music
192,0.5683935872800954,0.0732025022124039,0.35840391050750076,1,0,0.6604924687504468,0.16602552493399184,0.17348200631556152,0.16602552493399184,0,music
193,0.2497037412832485,0.30652543183711684,0.4437708268796347,0,1,0.5835637321183614,0.17897782658765435,0.23745844129398422,0.5835637321183614,0,music
194,0.07163807560248442,0.47101805701555693,0.4573438673819586,1,0,0.5501920243382604,0.1758297331530235,0.27397824250871605,0.1758297331530235,0,music
195,0.37897716733743264,0.0999369101717652,0.5210859224908021,1,0,0.5721335494218681,0.20366548223216707,0.22420096834596487,0.20366548223216707,0,music
196,0.49838505356764845,0.2728413023915108,0.22877364404084077,1,0,0.6974036521977726,0.13506434229998818,0.16753200550223923,0.13506434229998818,0,music
197,0.08890655853655323,0.647645423175292,0.26344801828815484,0,0,0.6256798179229974,0.1341469294721062,0.24017325260489636,0.6256798179229974,0,music
198,0.21077281804696196,0.4413730841571906,0.3478540977958474,2,1,0.614070476947262,0.155136889214003,0.23079263383873508,0.23079263383873508,0,music
199,0.26697135249134135,0.6421638281749635,0.09086481933369524,0,1,0.7114321618373576,0.10563153230470532,0.18293630585793721,0.7114321618373576,0,music
200,0.34977812937924363,0.10497299094563395,0.5452488796751225,0,1,0.5582828584993786,0.20929240328861656,0.23242473821200468,0.5582828584993786,0,music
201,0.3506716917794713,0.19638313648633174,0.45294517173419707,0,1,0.5949554772154306,0.18454338970632472,0.22050113307824468,0.5949554772154306,0,music
202,0.23926353255863783,0.2809535127279103,0.4797829547134519,1,0,0.5679361515501041,0.18768991848456454,0.24437392996533128,0.18768991848456454,0,music
203,0.48663363905945733,0.4983739331296157,0.014992427810927007,2,0,0.7626812263042779,0.09533885325363388,0.14197992044208807,0.14197992044208807,0,music
204,0.5660128791929004,0.3461627566800473,0.08782436412705215,2,1,0.7507188911664531,0.10832665178127614,0.1409544570522707,0.1409544570522707,0,music
205,0.39463691410708907,0.34495681258202604,0.260406273310885,1,1,0.6726714065859131,0.14009140723502922,0.18723718617905777,0.14009140723502922,0,music
206,0.3516974013192441,0.2963068119675089,0.35199578671324705,0,0,0.6335252462414372,0.15972906684667543,0.20674568691188733,0.6335252462414372,0,music
207,0.534660790675758,0.1571930977002027,0.30814611162403927,2,0,0.6744134471331151,0.15329905501150728,0.17228749785537745,0.17228749785537745,0,music
208,0.06738571421368644,0.8749328625004781,0.0576814232858355,2,1,0.6923699447882135,0.09747562537017974,0.2101544298416067,0.2101544298416067,0,music
209,0.4142025210550011,0.3526493396159553,0.2331481393290436,2,0,0.6848102302002498,0.13466464691901442,0.18052512288073577,0.18052512288073577,0,music
210,0.13560221626582905,0.421559076010991,0.44283870772317985,2,1,0.566150714398831,0.17478760499323756,0.25906168060793144,0.25906168060793144,0,music
211,0.5936339583899622,0.043728001636337194,0.3626380399737005,2,0,0.6621209400355763,0.1675712268831444,0.1703078330812793,0.1703078330812793,0,music
212,0.042868319063183176,0.6906976788720137,0.26643400206480305,0,1,0.6170433672355173,0.13356646539860997,0.2493901673658728,0.6170433672355173,0,music
213,0.39540956980383424,0.1930087312424879,0.41158169895367785,2,0,0.6173016441130662,0.1753074870322037,0.20739086885473013,0.20739086885473013,0,music
214,0.32716925530603064,0.4795263846698147,0.19330436002415463,1,0,0.6863748690028773,0.1251869355959714,0.1884381954011513,0.1251869355959714,0,music
215,0.2480069169872576,0.5093964128264588,0.2425966701862836,2,1,0.6578906359595296,0.13354999350242933,0.2085593705380411,0.2085593705380411,0,music
216,0.014926863771465813,0.6138652734987566,0.3712078627297774,2,0,0.5736502810357416,0.1542778312115086,0.2720718877527497,0.2720718877527497,0,music
217,0.06293719688809944,0.34956472076903805,0.5874980823428625,1,0,0.4977772975467006,0.2079130167681833,0.29430968568511606,0.2079130167681833,0,music
218,0.2524902571601242,0.35154269112563474,0.39596705171424107,1,0,0.6023409378871071,0.16744138368542438,0.23021767842746846,0.16744138368542438,0,music
219,0.21139932792786675,0.3283885412641183,0.4602121308080149,0,1,0.5713146262517823,0.18175209820843222,0.24693327553978545,0.5713146262517823,0,music
220,0.3779937896867527,0.3061696869802231,0.3158365233330242,1,0,0.6505522587935677,0.15199407835687054,0.1974536628495619,0.15199407835687054,0,music
221,0.224924495406094,0.738488761073043,0.036586743520862934,2,0,0.7224143314175197,0.09625859585785056,0.18132707272462958,0.18132707272462958,0,music
222,0.36780189879126374,0.11811155053436467,0.5140865506743717,0,1,0.5733342059826135,0.20135045430228213,0.22531533971510434,0.5733342059826135,0,music
223,0.2397287814076983,0.40012098414545527,0.36015023444684646,2,1,0.6139171466421796,0.15871784639397618,0.2273650069638442,0.2273650069638442,0,music
224,0.5503041025130603,0.41354260866172105,0.03615328882521865,0,1,0.764031191363563,0.09927312472724673,0.13669568390919032,0.764031191363563,0,music
225,0.4498105181169628,0.37946144896314565,0.17072803291989164,1,0,0.7104686765557857,0.12258819733342187,0.16694312611079254,0.12258819733342187,0,music
226,0.02018007805768732,0.5259125976652116,0.453907324277101,0,1,0.5430016230799046,0.1729754860773273,0.284022890842768,0.5430016230799046,0,music
227,0.34851773401781455,0.3178353297210918,0.3336469362610936,1,0,0.6398495856655436,0.15539944247386753,0.20475097186058883,0.15539944247386753,0,music
228,0.2054472389947116,0.4067743667212347,0.3877783942840538,0,1,0.5982383067498941,0.16410511391489174,0.23765657933521422,0.5982383067498941,0,music
229,0.6453909756928764,0.17755091722268002,0.17705810708444364,2,0,0.732298215765039,0.12615181944629789,0.14154996478866308,0.14154996478866308,0,music
230,0.404487858631481,0.38876133490227066,0.2067508064662483,2,0,0.6924930129255201,0.12908914385317055,0.17841784322130932,0.17841784322130932,0,music
231,0.3471165927028032,0.03231513538245662,0.6205682719147403,1,1,0.527340446753297,0.23077947419041644,0.24188007905628653,0.23077947419041644,0,music
232,0.5067272589073248,0.4260020781718548,0.0672706629208205,2,0,0.7498646923116841,0.10419481094886554,0.14594049673945034,0.14594049673945034,0,music
233,0.5447608474321114,0.03819870536825487,0.4170404471996337,0,1,0.6354629464381912,0.1804749771085542,0.18406207645325462,0.6354629464381912,0,music
234,0.4242271406146187,0.04726873411929455,0.5285041252660867,0,1,0.5755153536477939,0.20731034969380246,0.2171742966584036,0.5755153536477939,0,music
235,0.33566121021943957,0.4672683550680696,0.19707043471249083,1,0,0.6862943011336933,0.12606336930772147,0.1876423295585853,0.12606336930772147,0,music
236,0.4078444709638104,0.34623894476071265,0.24591658427547705,0,1,0.6795371491224603,0.1372401559117877,0.18322269496575197,0.6795371491224603,0,music
237,0.21879732746296576,0.4556122320990685,0.32559044043796576,0,0,0.6235565784811551,0.15040852057801968,0.22603490094082532,0.6235565784811551,0,music
238,0.40433883605024656,0.49199316506674473,0.10366799888300873,2,1,0.725998663424988,0.10953502956821241,0.1644663070067996,0.1644663070067996,0,music
239,0.3448726453703156,0.6513152322251723,0.003812122404512029,2,0,0.7484069735449521,0.09240515356079201,0.159187872894256,0.159187872894256,0,music
240,0.6198494905559473,0.0007640580279013561,0.3793864514161514,0,1,0.6591875141511975,0.172324367229656,0.1684881186191465,0.6591875141511975,0,music
241,0.007014736354540081,0.31530492894394785,0.6776803347015121,0,1,0.4532970559801479,0.22877455582062545,0.31792838819922664,0.4532970559801479,0,music
242,0.23094332621417735,0.7509701617730565,0.018086512012766065,0,0,0.7288838474208432,0.09346090529184033,0.17765524728731635,0.7288838474208432,0,music
243,0.07591181970669539,0.5400137217346715,0.3840744585586332,1,0,0.5789501484005402,0.15914274776113696,0.26190710383832283,0.15914274776113696,0,music
244,0.3794608776994444,0.5590514757643674,0.06148764653618825,1,1,0.7357514615719041,0.10199192631129524,0.16225661211680079,0.10199192631129524,0,music
245,0.10108400376396647,0.468417534869058,0.4304984613669755,1,0,0.5653490470003297,0.17061494689426215,0.2640360061054081,0.17061494689426215,0,music
246,0.4036651900627447,0.02973748641228055,0.5665973235249747,2,1,0.5572890554124333,0.21739907265106442,0.22531187193650226,0.22531187193650226,0,music
247,0.4576625467137775,0.07941766754866192,0.4629197857375606,2,0,0.6061089769367114,0.19036441733501375,0.2035266057282749,0.2035266057282749,0,music
248,0.4082798237951245,0.18479578231578667,0.4069243938890889,2,0,0.6208879116850525,0.17448123916959035,0.20463084914535706,0.20463084914535706,0,music
249,0.2597510851999866,0.15939536246336516,0.5808535523366483,0,1,0.5307984900706432,0.21551417140878146,0.2536873385205754,0.5307984900706432,0,music
250,0.38701854430392546,0.23877986956725475,0.3742015861288197,2,0,0.6302692498132983,0.1658784399424781,0.20385231024422346,0.20385231024422346,0,music
251,0.058121586036003266,0.4801067822981046,0.46177163166589213,2,1,0.5462590736716807,0.17634395628053381,0.2773969700477854,0.2773969700477854,0,music
252,0.558136291080561,0.018137762132371598,0.4237259467870675,2,0,0.6346420394654216,0.18254915847194825,0.18280880206263006,0.18280880206263006,0,music
253,0.48729956891622084,0.303429452537613,0.20927097854616603,2,0,0.7025541993143012,0.13083257422467603,0.16661322646102286,0.16661322646102286,0,music
254,0.17908559806848168,0.4044788898487733,0.4164355120827451,2,0,0.5831996516352237,0.17000328006775145,0.24679706829702477,0.24679706829702477,0,music
255,0.34579413372688694,0.1955512277458503,0.45865463852726274,2,1,0.5920250580531812,0.18586609864364695,0.22210884330317202,0.22210884330317202,0,music
256,0.10133877811485796,0.4744641735627191,0.42419704832242294,2,0,0.5678108255217215,0.16915324565090956,0.26303592882736887,0.26303592882736887,0,music
257,0.3943113965720188,0.013280078098408534,0.5924085253295726,0,0,0.5454830589344466,0.22452421987706134,0.2299927211884921,0.5454830589344466,0,music
258,0.5990531702934709,0.11483042214840752,0.28611640755812157,1,0,0.6902911900393853,0.14925427405137404,0.16045453590924055,0.14925427405137404,0,music
259,0.100870302324383,0.5524043629008559,0.3467253347747611,1,0,0.5970754580358472,0.15173381530966035,0.25119072665449244,0.15173381530966035,0,music
260,0.14128933608556618,0.5723767102246714,0.2863339536897624,1,0,0.6258171497429456,0.14007897017774443,0.23410388007931004,0.14007897017774443,0,music
261,0.39933209151665905,0.5857161582039282,0.014951750279412746,1,0,0.7520876375137289,0.09462125632088766,0.15329110616538336,0.09462125632088766,0,music
262,0.1890631075426078,0.4658881893016102,0.3450487031557819,2,0,0.6117473138537228,0.15391203261156258,0.23434065353471462,0.23434065353471462,0,music
263,0.5121019205348851,0.46430971969616586,0.02358835976894909,1,0,0.7632165613729884,0.09691910798051954,0.13986433064649204,0.09691910798051954,0,music
264,0.1780364749104764,0.12541486587586642,0.6965486592136572,2,0,0.4718818296700728,0.24441582746500978,0.28370234286491747,0.28370234286491747,0,music
265,0.32875913321168054,0.3735980465867516,0.2976428202015678,1,0,0.6501237034585523,0.14686659332700028,0.20300970321444745,0.14686659332700028,0,music
266,0.5414232339936019,0.09189085224289668,0.36668591376350135,0,0,0.653971506842673,0.16754075675166596,0.17848773640566098,0.653971506842673,0,music
267,0.21588600200468722,0.1943417411606208,0.589772256834692,1,0,0.5206440326253325,0.21600146381866925,0.2633545035559982,0.21600146381866925,0,music
268,0.6853050146452708,0.17132930913801633,0.14336567621671273,0,0,0.7473388900135212,0.11978557113317824,0.13287553885330058,0.7473388900135212,0,music
269,0.07690601138451038,0.5548609255243605,0.3682330630911292,0,1,0.5850939404847553,0.1556761366279158,0.25922992288732893,0.5850939404847553,0,music
270,0.2551688617344495,0.33425344649432,0.41057769177123055,1,0,0.5971740489567775,0.17102309436034113,0.23180285668288128,0.17102309436034113,0,music
271,0.4166966704704926,0.3256554293584048,0.25764790017110256,2,1,0.6766579834391786,0.13989578106579495,0.1834462354950264,0.1834462354950264,0,music
272,0.30133713168088744,0.4497545554953819,0.24890831282373058,2,0,0.6635133016168862,0.13590512938198862,0.20058156900112528,0.20058156900112528,0,music
273,0.1235463102050891,0.3304175287608226,0.5460361610340883,2,0,0.523828909678866,0.20004279168802508,0.276128298633109,0.276128298633109,0,music
274,0.336563208199235,0.4323914488449685,0.23104534295579657,1,0,0.6747901859485638,0.132890728107981,0.19231908594345526,0.132890728107981,0,music
275,0.11169286286888405,0.4843218567073715,0.4039852804237444,2,0,0.577220723419759,0.16484330899037025,0.25793596758987064,0.25793596758987064,0,music
276,0.020727678250864176,0.6490837095091904,0.3301886122399456,0,1,0.5899713556913164,0.14579580779661433,0.2642328365120693,0.5899713556913164,0,music
277,0.11558319693204445,0.5717189293166709,0.3126978737512846,1,0,0.6120698447583176,0.1448951300721303,0.24303502516955217,0.1448951300721303,0,music
278,0.16220974458347112,0.2912182181932856,0.5465720372232433,2,0,0.5296819286723177,0.20191704152563983,0.26840102980204245,0.26840102980204245,0,music
279,0.3828539855379201,0.284462577087818,0.3326834373742618,1,1,0.6450852632289695,0.15596140847195702,0.19895332829907342,0.15596140847195702,0,music
280,0.02699472129664241,0.5835389039020213,0.38946637480133617,1,0,0.5687829605544967,0.1586655952436446,0.27255144420185873,0.1586655952436446,0,music
281,0.21526460706145673,0.38633472190269974,0.3984006710358434,1,0,0.5957210242099138,0.16689319614001577,0.2373857796500705,0.16689319614001577,0,music
282,0.6067578306300992,0.17359658743076756,0.21964558193913314,2,0,0.7139018914571631,0.13460090149706314,0.15149720704577374,0.15149720704577374,0,music
283,0.4220979445407607,0.4899699031585974,0.0879321523006418,1,0,0.7331626529586507,0.1069594042592285,0.15987794278212072,0.1069594042592285,0,music
284,0.1709048836819545,0.69888794227162,0.13020717404642546,0,1,0.6846681796140732,0.1109976510530404,0.2043341693328863,0.6846681796140732,0,music
285,0.465277660256437,0.10365635288373788,0.4310659868598251,1,0,0.6195090881696127,0.1821585226646885,0.19833238916569887,0.1821585226646885,0,music
286,0.3219779183448358,0.53145697779918,0.14656510385598417,2,0,0.7011946152752252,0.11623928157135847,0.18256610315341637,0.18256610315341637,0,music
287,0.3151865830462718,0.677680749027459,0.007132667926269117,0,0,0.743568979343259,0.09264050596249164,0.16379051469424938,0.743568979343259,0,music
288,0.0841910498325883,0.6238860553508795,0.2919228948165322,2,1,0.6145898344864507,0.13974687558902313,0.24566328992452616,0.24566328992452616,0,music
289,0.36181347116607343,0.2708453110186525,0.36734121781527396,1,0,0.6292555987427982,0.16360413203730226,0.20714026921989934,0.16360413203730226,0,music
290,0.2263122422582187,0.2960289586369969,0.4776587991047844,0,1,0.5667924541966224,0.18667765507002737,0.2465298907333501,0.5667924541966224,0,music
291,0.17818701444259458,0.03898343057157696,0.7828295549858284,0,0,0.4370943180328717,0.2702435415511545,0.2926621404159738,0.4370943180328717,0,music
292,0.40433013119271805,0.3648147577693577,0.23085511103792428,2,1,0.6842589335495581,0.1340233269455293,0.18171773950491268,0.18171773950491268,0,music
293,0.35036179051286986,0.1904980943257309,0.45914011516139924,1,0,0.5924963397150926,0.18613598796007413,0.22136767232483326,0.18613598796007413,0,music
294,0.25045862506909955,0.05601984883777539,0.6935215260931251,2,0,0.48367251450887233,0.24762956337790024,0.26869792211322735,0.26869792211322735,0,music
295,0.5314363642695081,0.17991363706807023,0.2886499986624217,1,0,0.6809224897358784,0.14874471411886248,0.170332796145259,0.14874471411886248,0,music
